Fecha & Hora;PM10;NO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%);Radiacion Solar (Watt/M2);Lluvia (mm);;
1/01/2013 11:00;4,1;17,89;1;132,9;27,2;59,1;858,2;0;;
1/01/2013 12:00;3,5;68,30;1,4;55,7;28,7;54,5;900,2;0;;
1/01/2013 13:00;4,9;64,22;1,1;46;29,4;53,6;664,5;0;;
1/01/2013 14:00;4,4;32,78;1,2;358,6;29,6;51,8;360,2;0;;
1/01/2013 15:00;5;21,46;1,6;335,2;30,1;47,6;328,9;0;;
1/01/2013 16:00;3,1;15,86;2,1;260,8;28,3;52,5;95,1;0;;
1/01/2013 17:00;5,1;16,20;0,3;236,1;27,1;54,4;0;0;;
1/01/2013 18:00;10,8;19,25;0,3;116,3;26,8;56,4;0;0;;
1/01/2013 19:00;7,3;17,21;1,8;129,6;26,3;60,8;0;0;;
1/01/2013 20:00;16,4;20,79;0,1;320;25;70,1;0;0;;
1/01/2013 21:00;21,1;21,53;0,8;191,1;24,5;72;0;0;;
1/01/2013 22:00;12,7;18,87;0,8;246,9;24,1;72,9;0;0;;
1/01/2013 23:00;6,8;15,18;0,2;287,6;23,9;74,4;0;0;;
2/01/2013 0:00;4,3;12,71;0,4;80,4;23,5;78;0;0;;
2/01/2013 1:00;5;9,87;0,5;180,4;22,9;82,7;0;0;;
2/01/2013 2:00;5;8,22;0,2;322,1;22,7;84,5;0;0;;
2/01/2013 3:00;4,4;11,29;0,4;116,7;22,8;83,8;0;0;;
2/01/2013 4:00;4,1;26,69;0,6;143,5;22,7;82,6;0;0;;
2/01/2013 5:00;4,3;46,77;0,9;160,1;22,5;82,4;5,9;0;;
1/01/2013 2:00;25,3;22,79;0,4;282,2;22,6;82,7;36,7;0;;
1/01/2013 3:00;14,3;26,25;0,8;52,1;23,5;80,9;127,5;0;;
1/01/2013 4:00;10,4;34,71;0,7;354,4;25,3;73,6;540,5;0;;
1/01/2013 5:00;5,9;22,84;1,1;84,8;27,4;63,5;876,3;0;;
1/01/2013 6:00;4,3;70,37;0,5;75,2;28;59,4;318,1;0;;
1/01/2013 7:00;4,6;58,54;0,3;66,3;29,2;54,2;796,6;0;;
1/01/2013 8:00;5,2;39,26;1,6;258,8;29,4;53,2;304,6;0;;
1/01/2013 9:00;2,6;9,43;3;256,4;30,1;50,3;636,7;0;;
1/01/2013 10:00;1,3;4,85;2,9;255,4;30,3;46,7;522,2;0;;
1/01/2013 11:00;2,9;8,96;1,2;346,5;29,9;48,2;151,9;0;;
1/01/2013 12:00;3,8;13,04;1,6;241,8;28,3;53,9;13,4;0;;
1/01/2013 13:00;11,7;21,02;1;105,9;26,6;66,8;0;0;;
1/01/2013 14:00;20,4;22,45;0,8;266,6;26,3;65,1;0;0;;
1/01/2013 15:00;12,8;17,32;0,4;9,1;26,2;63,3;0;0;;
1/01/2013 16:00;12,9;18,70;0,4;106,5;25;72,7;0;0;;
1/01/2013 17:00;8,9;18,71;1,3;103;25,4;68,7;0;0;;
1/01/2013 18:00;11,9;15,08;1,1;318,4;24,5;74,9;0;0;;
1/01/2013 19:00;8,6;11,67;1,1;185,4;23,9;79,6;0;0;;
1/01/2013 20:00;5,2;7,43;0,6;115,5;24;74,4;0;0;;
1/01/2013 21:00;5,9;9,79;1;55,5;23,1;81,6;0;0;;
1/01/2013 22:00;4,9;5,66;0,3;111,3;22,7;83,1;0;0;;
1/01/2013 23:00;21,3;6,59;2,3;179,2;22,5;84,2;0;0;;
2/01/2013 0:00;24;9,87;2,1;186,7;22,3;85,1;0;0;;
2/01/2013 1:00;13;11,22;2,3;168,8;22;86,1;5,5;0;;
2/01/2013 2:00;9,8;11,41;2,2;169,3;21,5;87,6;26,9;0;;
2/01/2013 3:00;8,4;94,98;1,2;187,3;20,9;89,9;30,7;0;;
2/01/2013 4:00;7,8;42,99;0,6;96,6;20,6;93,7;53,7;0;;
2/01/2013 5:00;7,4;23,27;0,7;63;20,4;92,6;95,3;0;;
1/01/2013 2:00;5,9;23,94;0,6;207,6;21,1;89,6;123,2;0;;
1/01/2013 3:00;5,9;17,33;1,1;221,5;21,8;83,4;194,8;0;;
1/01/2013 4:00;4,1;11,18;0,9;207,8;22,4;79,3;124,6;0;;
1/01/2013 5:00;4,9;9,79;0,3;177,6;22,7;75;114,3;0;;
1/01/2013 6:00;3,2;11,82;1,5;244,7;22,8;76;127,8;0;;
1/01/2013 7:00;2,2;14,63;0,2;203,4;23,3;72,8;53,5;0;;
1/01/2013 8:00;3,3;22,46;0,2;244,1;23,4;73,6;19,6;0;;
1/01/2013 9:00;5,1;16,68;0,5;269,1;22,5;79,3;0;0;;
1/01/2013 10:00;4,3;14,71;0,2;333,7;22;78,6;0;0;;
1/01/2013 11:00;4,6;18,86;0,8;351;21,8;80,4;0;0;;
1/01/2013 12:00;30,1;16,65;1,5;14,4;21,4;88,8;0;0;;
1/01/2013 13:00;23,5;21,46;0,5;24;21,8;84,2;0;0;;
1/01/2013 14:00;27,7;69,16;0,3;351,4;21,8;85,9;0;0;;
1/01/2013 15:00;14,8;34,68;0,6;192,2;21,5;86,1;0;0;;
1/01/2013 16:00;9,5;21,56;0,3;270,8;21,3;85,8;0;0;;
1/01/2013 17:00;19,9;15,20;0,1;251,3;21;86,8;0;0;;
1/01/2013 18:00;12,7;11,68;0,5;126;20,9;92,7;0;0;;
1/01/2013 19:00;7,7;9,37;1;153,8;20,6;92,6;0;0;;
1/01/2013 20:00;4,4;8,24;0,6;223,8;20,7;90,8;0;0;;
1/01/2013 21:00;2,8;8,08;0,1;241,8;20,8;89,2;12,6;0;;
1/01/2013 22:00;4,2;13,72;0,1;27;21,5;85,5;89,7;0;;
1/01/2013 23:00;3,7;28,26;0,3;189,5;22,9;78;249,9;0;;
2/01/2013 0:00;4,4;38,08;0,7;166;23,8;72,1;347,5;0;;
2/01/2013 1:00;4,1;34,16;0,6;102,4;25,3;65,6;539,9;0;;
2/01/2013 2:00;8,4;23,09;0,8;149,5;26,5;62,3;517;0;;
2/01/2013 3:00;6,5;14,05;1,5;135;27,5;58;659;0;;
2/01/2013 4:00;5,6;11,81;0,8;160,8;28,3;54;612,5;0;;
2/01/2013 5:00;5,1;13,29;0,9;110,9;28,7;53,4;439,3;0;;
1/01/2013 2:00;3,5;15,63;1,2;47,5;28,5;54,5;290,7;0;;
1/01/2013 3:00;3;17,35;1,3;54,3;28;56,6;116;0;;
1/01/2013 4:00;3,1;16,92;0,6;244,8;27,5;58,8;31;0;;
1/01/2013 5:00;3,2;29,78;0,3;178,5;26,9;61,9;0;0;;
1/01/2013 6:00;26,7;17,47;1,9;243,8;26,1;61,8;0;0;;
1/01/2013 7:00;16,9;18,95;0,4;342,1;25,7;63,9;0;0;;
1/01/2013 8:00;21,8;21,96;1;168,5;25,5;66,2;0;0;;
1/01/2013 9:00;36,3;19,59;0,4;191,1;24,8;71,4;0;0;;
1/01/2013 10:00;19,8;13,56;1,7;193;25;66,6;0;0;;
1/01/2013 11:00;13,5;25,07;0,7;77,9;24,3;76;0;0;;
1/01/2013 12:00;33,5;38,93;0,9;44,6;23,1;85,9;0;0;;
1/01/2013 13:00;18;20,98;0,5;339,5;23,1;83,5;0;0;;
1/01/2013 14:00;12,5;17,58;0,2;233,9;23,3;80,8;0;0;;
1/01/2013 15:00;15,5;17,45;0,5;77,1;23,3;82;0;0;;
1/01/2013 16:00;17,4;14,33;0,5;26;22,3;87,3;0;0;;
1/01/2013 17:00;11,9;35,73;0,1;147;22,4;87,1;8,9;0;;
1/01/2013 18:00;7,1;23,62;0,5;47,6;22,7;84,7;35,5;0;;
1/01/2013 19:00;23;51,29;0,2;137,9;23,3;80,6;110,8;0;;
1/01/2013 20:00;16,7;73,06;0,7;151,6;25;73,6;328;0;;
1/01/2013 21:00;10,3;47,49;0,9;118,5;26,1;68;422,4;0;;
1/01/2013 22:00;5,7;29,39;0,5;167,5;27;64;441,1;0;;
1/01/2013 23:00;4,7;21,56;0,7;99,6;28,1;59,3;492,2;0;;
2/01/2013 0:00;4,1;18,02;0,6;18,1;28,4;58,7;342,9;0;;
2/01/2013 1:00;3;17,75;1;45,9;28,6;58,2;231,8;0;;
2/01/2013 2:00;4,2;13,13;1,3;42,3;28,5;57,3;202,9;0;;
2/01/2013 3:00;5;10,90;0,9;214,9;28,6;55;120,1;0;;
2/01/2013 4:00;4,9;67,61;0,8;232,4;28;56,8;39,1;0;;
2/01/2013 5:00;18,8;65,25;0,6;243;27,1;60,6;0;0;;
1/01/2013 2:00;12,7;38,27;0,7;257,1;26,2;63,9;0;0;;
1/01/2013 3:00;28,8;26,05;0,2;320,8;25,4;68,5;0;0;;
1/01/2013 4:00;20,9;22,44;0,4;142;25,1;70,8;0;0;;
1/01/2013 5:00;27,6;15,79;0,2;131;24,1;77,1;0;0;;
1/01/2013 6:00;17,3;15,27;0,2;263,8;23,4;79,9;0;0;;
1/01/2013 7:00;12,6;13,53;0,3;343;23,1;81,5;0;0;;
1/01/2013 8:00;7,3;12,70;0,3;351,5;22,9;81,5;0;0;;
1/01/2013 9:00;7,8;10,80;0,1;269,3;22,6;82,7;0;0;;
1/01/2013 10:00;6,9;9,77;0,5;353,7;22,1;84,9;0;0;;
1/01/2013 11:00;5,4;8,13;0,1;230,6;21,9;85,6;0;0;;
1/01/2013 12:00;5,4;59,00;0,6;346,1;21,4;87,8;0;0;;
1/01/2013 13:00;6,7;39,96;0,3;213,3;21,6;86,1;14,4;0;;
1/01/2013 14:00;3,8;22,67;0,4;256,7;22,7;82,3;100,6;0;;
1/01/2013 15:00;3,1;21,40;1,2;185;24,8;71;399,2;0;;
1/01/2013 16:00;4,8;18,34;1;148,9;26,8;64,5;599,1;0;;
1/01/2013 17:00;4,2;9,50;1,3;123,8;28,2;59,4;871;0;;
1/01/2013 18:00;4;9,45;1,1;59,6;29;56,2;751,5;0;;
1/01/2013 19:00;9,8;8,91;0,6;43,8;29,6;53,7;408,3;0;;
1/01/2013 20:00;6,7;5,51;2,5;260,9;28,5;57,5;169,7;0;;
1/01/2013 21:00;6,3;2,68;2,5;279,5;29,6;51,5;580,3;0;;
1/01/2013 22:00;6,2;2,55;2,7;264,5;30,9;45,7;479;0;;
1/01/2013 23:00;4,3;3,17;2,3;301,6;29,3;49,6;156,7;0;;
2/01/2013 0:00;3,3;4,32;1,1;305,4;28,4;50,8;19,6;0;;
2/01/2013 1:00;5,1;8,32;0,3;347,6;27,5;54,8;0;0;;
2/01/2013 2:00;7,1;14,15;2,8;183,2;25,5;65,9;0;0;;
2/01/2013 3:00;27,4;15,89;2,2;185;22,8;83,9;0;0;;
2/01/2013 4:00;29,3;20,28;1;161,4;22,4;86,8;0;0;;
2/01/2013 5:00;18,7;22,02;0,3;271,5;22,3;89,2;0;0;;
1/01/2013 2:00;11,5;19,07;0,4;14;22;90,8;0;0;;
1/01/2013 3:00;7,9;20,08;0,6;36,8;21,7;92,1;0;0;;
1/01/2013 4:00;6,9;13,27;0,2;142,9;21,5;91,5;0;0;;
1/01/2013 5:00;5,3;12,92;0,7;359,7;21,5;90,9;0;0;;
1/01/2013 6:00;4;11,16;0,4;28,3;21,4;91,3;0;0;;
1/01/2013 7:00;2,7;10,01;0,9;3;21,3;91,1;0;0;;
1/01/2013 8:00;4,2;9,77;0,4;32,2;21,5;88,7;0;0;;
1/01/2013 9:00;3,7;9,22;0,2;227;21,2;91,4;15,4;0;;
1/01/2013 10:00;8,3;11,31;0,5;69,1;22,3;85,8;145;0;;
1/01/2013 11:00;7,3;12,08;0,9;40,8;22,4;85,4;66,9;0;;
1/01/2013 12:00;5,9;11,48;0,7;65,2;23,2;82,7;262,6;0;;
1/01/2013 13:00;3,6;11,80;0,7;64,1;24,8;72,9;530,9;0;;
1/01/2013 14:00;5,3;10,94;0,3;24,6;27;63,3;781,8;0;;
1/01/2013 15:00;4,9;23,42;1,3;46,1;28,2;58,4;768;0;;
1/01/2013 16:00;5,9;114,90;1,6;59,1;29,1;55;817,7;0;;
1/01/2013 17:00;3,5;31,13;1,8;61,7;30,1;50,9;571,3;0;;
1/01/2013 18:00;3,4;18,13;0,7;16,6;30,8;48,8;494,6;0;;
1/01/2013 19:00;3,8;9,22;2;283,4;30,3;50,8;176,5;0;;
1/01/2013 20:00;5,4;62,70;1,6;266,1;30,3;50,5;121,2;0;;
1/01/2013 21:00;19,7;28,04;0,4;321,1;28,6;55,8;0;0;;
1/01/2013 22:00;14;22,18;1,9;255,4;27,7;58,6;0;0;;
1/01/2013 23:00;9,7;17,87;0,1;262,5;27,2;60,2;0;0;;
2/01/2013 0:00;6,8;15,77;0,5;318,5;25,5;69,5;0;0;;
2/01/2013 1:00;6;16,37;0,7;251,3;25;70,6;0;0;;
2/01/2013 2:00;5,4;15,03;0,2;328,3;24,7;71,5;0;0;;
2/01/2013 3:00;3,2;14,38;0,4;96,2;24,9;72,2;0;0;;
2/01/2013 4:00;5,7;25,53;0,8;172,6;24,2;75,3;0;0;;
2/01/2013 5:00;4,4;25,83;0,9;185,9;23,8;78,7;0;0;;
1/01/2013 2:00;15,9;10,16;0,3;261,5;23,5;80;0;0;;
1/01/2013 3:00;11,4;8,24;0,5;298,6;23,3;80,4;0;0;;
1/01/2013 4:00;6,5;7,95;0,2;127,2;23,5;79,9;0;0;;
1/01/2013 5:00;4;9,89;1,7;142,9;23,5;81,8;5,4;0;;
1/01/2013 6:00;2,9;47,31;1,4;176,3;23,9;79,8;168,6;0;;
1/01/2013 7:00;2;37,46;1,5;146,1;25,4;71,8;186,3;0;;
1/01/2013 8:00;3,1;20,37;1,3;142,4;23,2;86;50,9;0,25;;
1/01/2013 9:00;4,6;22,48;1,7;3,8;22,4;93;23,7;0;;
1/01/2013 10:00;6,4;19,74;2,2;15,2;21,3;91,9;95,2;0;;
1/01/2013 11:00;6,2;15,62;2,5;359,6;21,6;83,6;294,9;0;;
1/01/2013 12:00;7,2;10,58;1,8;6,4;21,8;76,5;159,7;0;;
1/01/2013 13:00;7;16,81;1,5;203,7;23,8;68,5;367;0;;
1/01/2013 14:00;7;17,26;2,4;218,3;26,1;61,1;295,6;0;;
1/01/2013 15:00;4,2;16,37;2,4;192;27,2;50,4;262,1;0;;
1/01/2013 16:00;3,2;27,16;0,8;242,3;26,5;52,7;48,8;0;;
1/01/2013 17:00;3,3;32,67;0,8;352;24,4;63,3;0;0;;
1/01/2013 18:00;12,9;27,52;0,5;185;23,6;67;0;0;;
1/01/2013 19:00;12,7;29,29;1,5;166,7;23,1;72,4;0;0;;
1/01/2013 20:00;10,2;32,18;1,8;168,1;23,2;73,4;0;0;;
1/01/2013 21:00;7,9;26,05;0,6;140,6;22,9;73,3;0;0;;
1/01/2013 22:00;5,1;22,82;1,1;2,2;21;85,6;0;0;;
1/01/2013 23:00;4,4;21,23;0,5;244,9;21,2;84,7;0;0;;
2/01/2013 0:00;5,1;18,69;0,3;204,7;21,2;84,2;0;0;;
2/01/2013 1:00;6,5;13,69;0,4;5,9;20,6;86,4;0;0;;
2/01/2013 2:00;7;10,98;0,7;23;19,5;89,8;0;0;;
2/01/2013 3:00;7,5;8,70;0,1;120,1;19,4;89,8;0;0;;
2/01/2013 4:00;5,9;10,91;0,4;17,6;19,2;90,2;0;0;;
2/01/2013 5:00;20,1;12,54;0,6;38,3;19,1;92,4;32,3;0;;
1/01/2013 2:00;12,3;19,33;0,5;51,1;19,9;90,4;78,6;0;;
1/01/2013 3:00;9,7;27,62;0,5;49,3;21,1;86;204,3;0;;
1/01/2013 4:00;8,8;39,52;1,4;22,1;22,9;78,9;346,8;0;;
1/01/2013 5:00;8,2;42,16;2;41,6;24,1;74,8;451;0;;
1/01/2013 6:00;5,1;29,85;1,9;45,5;25,7;66,6;834;0;;
1/01/2013 7:00;5,6;17,25;1;57,2;27,9;56,4;919,7;0;;
1/01/2013 8:00;6,6;13,58;1;51,7;29,7;47,5;864,2;0;;
1/01/2013 9:00;5,5;14,67;1,9;51,1;30,5;47,4;732,1;0;;
1/01/2013 10:00;5,3;18,27;1,7;44,1;30,6;48,8;413,8;0;;
1/01/2013 11:00;4,6;16,80;2,9;286,3;30,7;47,7;338,8;0;;
1/01/2013 12:00;9,3;17,44;1,1;284,7;29,5;48,3;97,2;0;;
1/01/2013 13:00;8,2;32,03;0,4;198,3;28,1;52;0;0;;
1/01/2013 14:00;36,7;42,54;0,5;256,8;27,1;54,3;0;0;;
1/01/2013 15:00;51,1;83,54;1;114,2;26,6;57,6;0;0;;
1/01/2013 16:00;26,9;93,33;0,4;196,4;25,2;67,1;0;0;;
1/01/2013 17:00;25,4;75,09;0,3;200,9;24,3;71,5;0;0;;
1/01/2013 18:00;33;57,36;0,3;299,7;23,7;73,1;0;0;;
1/01/2013 19:00;19,3;44,87;0,5;94,4;23,7;74,6;0;0;;
1/01/2013 20:00;12,5;31,92;0,2;163,5;23;78,2;0;0;;
1/01/2013 21:00;25,1;23,63;1,2;243,6;22,8;78,5;0;0;;
1/01/2013 22:00;13,5;18,77;0,2;184,1;22,8;78,2;0;0;;
1/01/2013 23:00;7,3;17,09;0,6;160;22,6;80,9;0;0;;
2/01/2013 0:00;14,2;15,49;0,2;110,9;22,3;82,9;0;0;;
2/01/2013 1:00;8,9;14,93;0,2;228,9;22,3;82,7;18,9;0;;
2/01/2013 2:00;8,6;16,21;0,8;104,2;23,2;79,3;83,9;0;;
2/01/2013 3:00;7;18,11;0,3;147,9;23,7;77,2;213,8;0;;
2/01/2013 4:00;4,9;13,70;2,2;165,6;25,1;67,9;349,1;0;;
2/01/2013 5:00;3,2;9,63;1,6;116,8;26,3;64,2;579,5;0;;
1/01/2013 2:00;2,6;8,28;0,6;138,2;27,6;59,5;644,2;0;;
1/01/2013 3:00;16;8,75;1,1;102,1;28,5;56,2;687,3;0;;
1/01/2013 4:00;12;8,64;0,9;98,1;29,5;53,5;705,5;0;;
1/01/2013 5:00;7,9;8,92;0,8;36,6;29,7;53,3;329,6;0;;
1/01/2013 6:00;8,2;5,09;2,1;265,9;29,5;51,1;278,2;0;;
1/01/2013 7:00;4,9;3,69;0,8;317;29,4;49,6;145;0;;
1/01/2013 8:00;3,6;9,21;0,9;275,3;28,7;51,7;46,2;0;;
1/01/2013 9:00;25,3;13,48;0,3;76,8;27,8;52,7;0;0;;
1/01/2013 10:00;14,5;33,68;0,3;81,6;26,9;57;0;0;;
1/01/2013 11:00;9,9;39,94;0,4;96,4;25,9;61,5;0;0;;
1/01/2013 12:00;14,4;39,33;0,5;100,6;24,9;68,3;0;0;;
1/01/2013 13:00;12,6;36,55;0,3;222;24,2;72,2;0;0;;
1/01/2013 14:00;15,6;32,38;0,1;164,6;24,2;72,3;0;0;;
1/01/2013 15:00;8,6;26,65;0,2;241,9;23,1;75,9;0;0;;
1/01/2013 16:00;6,7;23,79;0,2;146,2;22,7;78,3;0;0;;
1/01/2013 17:00;7,8;19,70;0,2;274;22,2;80,9;0;0;;
1/01/2013 18:00;6,2;16,75;0,1;311,8;21,8;83,3;0;0;;
1/01/2013 19:00;6,4;14,79;0,3;222,7;21,7;83,7;0;0;;
1/01/2013 20:00;4,9;12,58;0,3;273;21,4;84,9;0;0;;
1/01/2013 21:00;5,9;11,45;0,4;344,1;21,5;84,4;37,7;0;;
1/01/2013 22:00;4,5;13,76;0,5;68,1;23,6;74,7;208,7;0;;
1/01/2013 23:00;5,2;20,69;0,3;357,4;24,6;70,5;212,3;0;;
2/01/2013 0:00;5,6;18,65;0,9;49,7;26,3;64,3;530,7;0;;
2/01/2013 1:00;4,3;13,60;0,9;59,7;28;57,2;713,1;0;;
2/01/2013 2:00;3,3;10,17;1,2;100,8;28,8;55,4;786,1;0;;
2/01/2013 3:00;5,9;8,92;0,7;38,7;29,9;51,5;716,9;0;;
2/01/2013 4:00;4,5;7,19;0,4;236,3;31,1;48,2;759,2;0;;
2/01/2013 5:00;3,8;7,47;1,6;11,8;31,5;48,1;503,5;0;;
1/01/2013 2:00;3,8;6,80;1,8;268,7;31;47,3;280,1;0;;
1/01/2013 3:00;5;4,18;2,8;269,1;30,7;46,7;235,1;0;;
1/01/2013 4:00;4,5;9,95;1,3;270,6;30,3;47,2;85,1;0;;
1/01/2013 5:00;6,6;14,11;0,3;14,9;28,6;52,3;0;0;;
1/01/2013 6:00;3,3;24,41;0,7;137,4;28;54,1;0;0;;
1/01/2013 7:00;5,3;41,81;0,8;125,5;27,3;58,3;0;0;;
1/01/2013 8:00;5,2;40,13;1,1;164,8;26,2;62,6;0;0;;
1/01/2013 9:00;33,5;34,77;0,3;323,9;25,2;66,7;0;0;;
1/01/2013 10:00;18,2;27,71;0,7;347,1;24,4;72,6;0;0;;
1/01/2013 11:00;11,8;22,76;0,2;288,6;23,9;74,8;0;0;;
1/01/2013 12:00;9,6;14,91;0,1;327,7;23,7;74,2;0;0;;
1/01/2013 13:00;5,4;12,42;0,5;169;23,4;77,8;0;0;;
1/01/2013 14:00;5,4;11,03;0,2;241,3;23,2;78,8;0;0;;
1/01/2013 15:00;4,1;9,24;0,5;251,6;23,1;79;0;0;;
1/01/2013 16:00;3,1;10,44;0,7;343,6;22,5;81,2;0;0;;
1/01/2013 17:00;10,6;11,02;0,1;259;22,5;82,1;40,9;0;;
1/01/2013 18:00;9,7;14,69;0,6;172,5;24,6;72,2;212,6;0;;
1/01/2013 19:00;8,7;14,60;1,6;160,5;25,4;67,2;170,2;0;;
1/01/2013 20:00;11;14,43;0,5;78,4;26,3;66,5;406,6;0;;
1/01/2013 21:00;7;12,87;0,9;65,9;27,9;60,5;758,3;0;;
1/01/2013 22:00;4,1;8,98;1,2;99,9;29,2;55,2;937,3;0;;
1/01/2013 23:00;4;8,32;1,3;112,8;30,4;51,1;677,4;0;;
2/01/2013 0:00;4,5;6,33;1,2;61,2;30,7;51,5;561;0;;
2/01/2013 1:00;22;7,28;1,7;25,5;30,9;51,8;527,6;0;;
2/01/2013 2:00;13,9;4,59;0,7;49,1;31;49,5;234,9;0;;
2/01/2013 3:00;11,6;7,03;1,2;259,2;30,8;49,7;92,4;0;;
2/01/2013 4:00;7,9;9,88;1,3;262,9;29,8;51,5;35,9;0;;
2/01/2013 5:00;5;13,09;1,1;252,4;28,9;53,9;0;0;;
1/01/2013 2:00;4,5;14,03;0,3;142,2;28,7;53,7;0;0;;
1/01/2013 3:00;6;17,53;0,2;226,9;28,1;55,7;0;0;;
1/01/2013 4:00;5;25,76;0,6;154,3;27,6;58,9;0;0;;
1/01/2013 5:00;7,2;23,04;0,5;220;26,8;62,4;0;0;;
1/01/2013 6:00;16,9;20,93;0,7;110,1;26,4;64;0;0;;
1/01/2013 7:00;21,9;19,09;0,6;61,9;25,5;67,9;0;0;;
1/01/2013 8:00;13,9;16,27;0,6;359,6;24,3;73,3;0;0;;
1/01/2013 9:00;8;13,19;0,5;345,6;23,8;74,9;0;0;;
1/01/2013 10:00;5,9;8,97;0,5;45,6;23,4;77,7;0;0;;
1/01/2013 11:00;6,7;7,43;0,1;106,3;23;80,1;0;0;;
1/01/2013 12:00;8,1;9,96;0,8;229,8;23,1;79,6;0;0;;
1/01/2013 13:00;8,3;11,46;0,3;264,1;23,3;79,4;20,9;0;;
1/01/2013 14:00;5,9;13,21;0,7;64,5;24,4;75,5;186,1;0;;
1/01/2013 15:00;3,6;15,96;0,6;83,9;25,9;70,1;331,3;0;;
1/01/2013 16:00;6;14,69;0,5;59;27,3;64,4;449,4;0;;
1/01/2013 17:00;6,7;11,51;1,4;135,2;28,9;57,3;709;0;;
1/01/2013 18:00;5,3;10,96;0,9;77,2;29,7;54;581,5;0;;
1/01/2013 19:00;5,8;7,99;1,3;45,7;30,8;50,1;736;0;;
1/01/2013 20:00;4,2;6,86;1,1;31,9;32;46,6;795,5;0;;
1/01/2013 21:00;6,7;6,59;1,5;37,5;32,7;43,7;605,9;0;;
1/01/2013 22:00;5,8;5,72;1,9;324,9;32,9;44,6;459;0;;
1/01/2013 23:00;3,7;6,58;1,3;315,6;32,5;45,7;308,2;0;;
2/01/2013 0:00;3,6;9,66;1,1;309,9;31,4;48,3;97,9;0;;
2/01/2013 1:00;6,2;17,68;0,5;222,8;30;50,6;0;0;;
2/01/2013 2:00;8,6;32,01;0,5;198,2;29,2;51,5;0;0;;
2/01/2013 3:00;12,4;39,41;0,3;31;28,4;53,9;0;0;;
2/01/2013 4:00;35,6;29,68;0,7;82,9;27,3;61,6;0;0;;
2/01/2013 5:00;22,1;24,29;0,5;169,7;26,6;64,5;0;0;;
1/01/2013 2:00;13,3;23,42;0,1;334,1;26,1;65,7;0;0;;
1/01/2013 3:00;7,2;21,74;0,2;60,4;25,6;67,6;0;0;;
1/01/2013 4:00;8,3;17,47;0,5;87,4;25,1;71,2;0;0;;
1/01/2013 5:00;8,4;15,16;0,2;220,5;24,5;75,2;0;0;;
1/01/2013 6:00;8,2;12,49;0,6;216,7;24,5;75,4;0;0;;
1/01/2013 7:00;5,7;10,92;1,5;190;24,3;76,4;0;0;;
1/01/2013 8:00;6,8;13,24;0,6;203,6;24,5;75,2;0;0;;
1/01/2013 9:00;4,1;16,54;0,4;346,4;24,3;76;19,5;0;;
1/01/2013 10:00;12,7;23,36;0,6;11,1;25,5;72,2;199,4;0;;
1/01/2013 11:00;8,8;36,48;0,8;59,6;26,7;67,8;416,2;0;;
1/01/2013 12:00;6,8;55,13;0,1;225,7;28,2;60,2;470,8;0;;
1/01/2013 13:00;5,5;27,70;1;39,7;29,7;55,9;734,6;0;;
1/01/2013 14:00;5;13,02;0,8;12,2;31,2;51,1;886,5;0;;
1/01/2013 15:00;12,6;10,81;0,8;42,5;31,8;48,9;447,5;0;;
1/01/2013 16:00;6,4;8,51;1,9;268,2;30,9;49,2;163,1;0;;
1/01/2013 17:00;11,2;12,64;3,2;256,2;29,9;51,4;243,7;0;;
1/01/2013 18:00;14,2;10,75;3,2;270,9;29,6;51,5;166,9;0;;
1/01/2013 19:00;8,4;16,09;0,6;218,7;29,7;50,7;56,5;0;;
1/01/2013 20:00;14,2;15,27;1,6;299,1;28,6;52,4;16,2;0;;
1/01/2013 21:00;16,9;24,28;1,6;137,1;27,6;61;0;0;;
1/01/2013 22:00;49,2;20,68;0,3;232,8;26,6;66,2;0;0;;
1/01/2013 23:00;31,4;15,23;1,4;113,7;26,8;62,6;0;0;;
2/01/2013 0:00;21,3;17,93;0,7;7,9;25,9;68,3;0;0;;
2/01/2013 1:00;38,9;17,09;0,5;348,1;24,4;79;0;0;;
2/01/2013 2:00;72,9;16,65;0,8;180,5;24,7;77,1;0;0;;
2/01/2013 3:00;48,6;17,00;1;174,7;24,6;76,4;0;0;;
2/01/2013 4:00;54,3;15,78;0,8;218,3;24,3;78;0;0;;
2/01/2013 5:00;44,3;14,27;0,9;219,2;24,1;78,3;0;0;;
1/01/2013 2:00;38,7;13,75;0,6;335,7;23,8;80,1;0;0;;
1/01/2013 3:00;33,6;12,80;0,3;353,8;23,6;81,9;0;0;;
1/01/2013 4:00;65,7;13,87;0,7;4,8;23,1;84,2;0;0;;
1/01/2013 5:00;81;31,99;1,2;6,3;23;85,3;7,7;0;;
1/01/2013 6:00;68;18,99;0,6;82,7;23,6;82,2;39,3;0;;
1/01/2013 7:00;34,7;17,50;1,5;176,1;23,5;83,9;81,1;0;;
1/01/2013 8:00;38,3;22,68;0,7;111,3;24,6;76,7;288;0;;
1/01/2013 9:00;27,3;28,86;0,5;40,4;26,2;68,2;386,6;0;;
1/01/2013 10:00;15,9;30,48;1,1;126,7;26,5;67,9;221,5;0;;
1/01/2013 11:00;9;29,63;1,1;139,7;27,1;66,2;262,4;0;;
1/01/2013 12:00;26,2;20,68;1,5;57,2;27,4;68;422,9;0;;
